,Title,Link,Day,Time,Where,Image link
37,"El Alfa - New York, NY",https://www.facebook.com/events/782140893357904/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 21 OCT AT 20:00 EDT,Madison Square Garden,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/351986877_625046639551902_1430293449431765386_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=gNFZLNH9Xy4AX_UXvQy&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDYCaXvhQF9OCscbv2df0XE0MXZz3nokeu4Snd0gk_RAA&oe=65011538
38,New York Comic Con 2023,https://www.facebook.com/events/1268472963724063/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,THURS, 12 OCT-15 OCT,Javits Center,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/311598404_489081023257836_8232190659615903665_n.jpg?stp=dst-jpg_s168x128&_nc_cat=102&ccb=1-7&_nc_sid=934829&_nc_ohc=YMDKkICjhTcAX_Ene3E&_nc_ht=scontent.fbho3-1.fna&oh=00_AfB3cVb3O0zhZO1U0DDXEaGL5BNMEFYDF2bMscyfqbjKLw&oe=6500821E
39,"Access 3 Day Body Class with Amy Shine in New York, September 8th - 10th",https://www.facebook.com/events/1265017731050648/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,Today,Happening Now,New York City,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/348605495_164149343057469_996236583509790406_n.jpg?stp=c100.0.1080.720a_dst-jpg_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=H2P-CUcxl7MAX9IbVfO&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBaOUNIkG7iW-pLUyZUElEBEhs6cA2JSrTtecet_1LuLw&oe=65016B4D
40,"GORUCK 9/11 Basic - New York, NY",https://www.facebook.com/events/1259928781602223/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:00 EDT,24 interested · 15 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/326847626_1228210441130528_1324853900541081927_n.jpg?stp=c64.0.168.111a_dst-jpg_p296x100&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=MGwYFu3SH2cAX-jMjzU&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCWgftuGhO3VNSptctKxRoKOFmPQekgfcfnXSO__-CBYg&oe=65012A1F
41,NEW YORK COMIC CON 2023,https://www.facebook.com/events/786330766380305/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,THURS, 12 OCT-15 OCT,Jacob K. Javitts Center,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/354426892_278248267951539_4676955272368456393_n.jpg?stp=c218.0.861.574a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=lM_BkSzrExoAX90xoC_&_nc_oc=AQlIpoBofnRB5lARAHjVctwcvenv3ab_Lxf2PuVsHLPATdk-aLv0v-gU92X1SORQNts&_nc_ht=scontent.fbho3-3.fna&oh=00_AfA60e5f8cDoT4_OUA10q4tMtFqDWTaXhtXKWG-B7Af-qA&oe=65019F34
42,"New York Ska Night: Bad Manners, Out Of Control Army, Adhesivo, Los Ladrones & The End Times",https://www.facebook.com/events/656908899698444/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 23 SEP AT 18:30 EDT,Sony Hall,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/365755677_10162958215054447_7704774849873245652_n.png?stp=dst-png_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=IQuPmac94tQAX8vk0cK&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBWr_KqaieOJo4OPU47jbRdgDxyeIYzupLZp-NwLLLncA&oe=65014C7B
43,Eva Ayllon en New York,https://www.facebook.com/events/905057597417063/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,FRI, 20 OCT AT 20:00 EDT,The Town Hall,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/339062414_950603672646081_8790078605059626903_n.jpg?stp=c128.0.945.630a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=WQLFf1ryMd4AX8uueqK&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDVHxhDv-uvp4JQYzIdwV83u0eierjZKA5epYVHBWpnrg&oe=6500FB85
44,CraftNewYork 2023,https://www.facebook.com/events/909461757063912/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 30 SEP-1 OCT,Damrosch Park,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/329788284_1202904087029305_8443863562043191166_n.jpg?stp=c309.0.1841.1227a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=ec6nLptwtN0AX_7Cnzp&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBpsQ1A1-55AcSmu__QoPm2UbiJVwENd2ypLnoQY0BP7A&oe=6501EA22
45,"Luis Miguel - New York, NY",https://www.facebook.com/events/931048598045314/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 8 OCT AT 19:00 EDT,Madison Square Garden,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/344803373_160972363593443_8725537758873417597_n.jpg?stp=c60.0.1080.720a_dst-jpg_s168x128&_nc_cat=101&ccb=1-7&_nc_sid=934829&_nc_ohc=UhSXU5QkDVwAX8KfR_n&_nc_ht=scontent.fbho3-3.fna&oh=00_AfC4oWsGON7Qd4QIXmsVhAEMah4RdJMF3BaISMwXF0LySw&oe=650087B8
46,DIAMOND NEW YORK FASHION WEEK,https://www.facebook.com/events/1409972883192015/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 13:00 MST,"The New Yorker, A Wyndham Hotel",https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/338389677_928710024990160_5487169661575165799_n.jpg?stp=c127.0.1386.924a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=4fgw7athp1gAX8zRVgS&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBME3pStPyeVrYqEAcaV3bwYi-Zo_qdjqMZGTIHixin3Q&oe=650177A4
47,"Accessing the Joy of Body 1 Day with Amy Shine in New York, March 31st-April 1st",https://www.facebook.com/events/1688354868246295/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:30 EDT,Balance Arts Center for the Alexander Technique,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/331926074_1195347358036327_3098675218338995395_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=olW_iAq8QRAAX-rceR_&_nc_ht=scontent.fbho3-2.fna&oh=00_AfA-ERt5ZLnG7fv52NA1_UGLrERDhmpZLlyo3yoTAf17ZQ&oe=65020995
48,New York City Pedicab Tours,https://www.facebook.com/events/3548666375361746/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,TUE, 12 SEP AT 09:00 EDT AND 23 MORE,15 interested · 1 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/334013148_1861606154226247_673102334406772845_n.jpg?stp=dst-jpg_s168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=RrJTPG_9X6gAX8Yy8AT&_nc_ht=scontent.fbho3-2.fna&oh=00_AfB-KWWb7HZiH6eouk66OO3z_PvJ98l_pFuIDhqsNxNhOg&oe=65020750
49,Beck & Phoenix Tickets New York City NY Madison Square Garden NYC MSG,https://www.facebook.com/events/2004707239726141/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 20:00 EDT,Madison Square Garden,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/327459177_6012419102148048_4165903879863456155_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=saisjHS5HqAAX-Xk_1m&_nc_ht=scontent.fbho3-1.fna&oh=00_AfADoshOkZCuIrV6tfYun6cb7WgY0OA7VLk7JZORv9Bh9g&oe=65006C69
50,New York Fashion Week Sept 7-10,https://www.facebook.com/events/998741031373916/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,Today,Happening Now,Angel Orensanz Foundation,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/369929126_849859273398847_4631877450572267780_n.jpg?stp=dst-jpg_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=c_rKDRgQpDQAX8WzojS&_nc_ht=scontent.fbho3-2.fna&oh=00_AfAdFtKlKNXixQk0-_sNIGi62OboY_d-xvhaWYl-TqBRLg&oe=650107DF
51,That FREESTYLE Show | New York City,https://www.facebook.com/events/339875688465175/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 19:00 EDT,Body & Pole,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/370829880_10112286471783947_6141460224132132790_n.jpg?stp=c0.18.168.112a_dst-jpg_p168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=PkyFZmq6MX0AX9iinkH&_nc_ht=scontent.fbho3-1.fna&oh=00_AfDmYRj2-Bdc-DJoMEYIC_3HeuVPmSZV0aHzJfQX3ZOHNQ&oe=650227A0
52,New York City Reise zur Weihnachtszeit 2023,https://www.facebook.com/events/855454505536855/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 26 NOV-3 DEC,"Times Square Manhattan, New York",https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/327167788_3021940078099458_5809673805887017623_n.jpg?stp=c0.30.168.112a_cp6_dst-jpg_p168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=ZuXGlOmsFRwAX_RQ_l2&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBMHb0R4KOn4JYwAaPy1ydH45uuB0NEvsde7wkkpqTiWQ&oe=6500F3D9
54,Cannons Tickets New York City NY Terminal 5 NYC,https://www.facebook.com/events/1462935904244840/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 21:00 EDT,TERMINAL 5,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/358556213_743592497770486_5930513394465973647_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=P-KXrlY7CGYAX9s2i3e&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBE9XGQvgzW5yEoL8zRVI8c4NY8hq4hLQHUyMqaP8UZDA&oe=65012E9D
55,Boygenius Tickets New York City NY Madison Square Garden NYC MSG,https://www.facebook.com/events/2412290255620591/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,MON, 2 OCT AT 20:00 EDT,Madison Square Garden,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/358606489_746383827491353_6799797432417672382_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=100&ccb=1-7&_nc_sid=934829&_nc_ohc=nKawYDtzNT8AX99QSHY&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBlhpbZNBoYO_0McPVY8NimAdoN0pZ1fSy22w4a84q7YA&oe=6501833D
56,La India Yuridia Tickets New York City NY The Theater At Madison Square Garden NYC MSG,https://www.facebook.com/events/628488395824685/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 17 SEP AT 19:00 EDT,Theater at Madison Square Garden,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/348552298_665025302123052_6798287824010433860_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=ZOzYSj8vBKoAX98PaZs&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBYoyT3vxzfrI6SYgRL2PdrgdRAyXSdoLM_eVwAMPKzgA&oe=6500C432
57,Hocus Pocus Drag Brunch- New York City,https://www.facebook.com/events/542499551343821/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 22 OCT-29 OCT,Stella 34 Trattoria,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/370309464_703339101837171_4323432739206998524_n.jpg?stp=dst-jpg_s168x128&_nc_cat=101&ccb=1-7&_nc_sid=934829&_nc_ohc=NVVnPCmwIjkAX-x-7aO&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDWSDiI8zO9nMJhyCJAGT2WqVUmKVEpSNUNDm-705ShzQ&oe=6500BD6F
58,Ween Tickets New York City NY The Rooftop at Pier 17 NYC,https://www.facebook.com/events/876074526800153/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,THURS, 14 SEP AT 19:00 EDT,The Rooftop At Pier 17,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/337665602_883069636138265_6902186813147013195_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=4BofbZkRb1MAX9zWlhV&_nc_ht=scontent.fbho3-1.fna&oh=00_AfB10tswLaaUiZ5ubQb5VV9VBSXIVs5b1nVspMUvmMYQpA&oe=6500A0B1
59,New York - Black Friday e Thanksgiving - Viaggiamo Insieme - Arrivo in Italia il 26,https://www.facebook.com/events/3504730729747034/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,TUES, 21 NOV-26 NOV,4 interested · 2 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/341200277_1706851276412967_4615234617530555363_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=Gx_wi1oer58AX_eWysS&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCN9NnvYdt-Unm2BG4zp7QwFu0S5_iDudzZE5BRXkjxHw&oe=65003EC2
60,New York City Theatre Trip,https://www.facebook.com/events/284833077304589/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,TUES, 10 OCT-14 OCT,3 interested · 2 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/349324326_616748050391957_1850590348643813579_n.jpg?stp=c220.0.1608.1072a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=c9-7fe7xWDkAX--ziOW&_nc_ht=scontent.fbho3-2.fna&oh=00_AfBRAR1P5NB04YVvQZzhypfUhihyunW7RiXc2wEYJdFRnQ&oe=650092A6
61,JLF New York 2023,https://www.facebook.com/events/829025792214930/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,TUES, 12 SEP AT 16:00 UTC+05:30,The Center for Fiction,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/365177516_294157406602050_6878397786305068916_n.jpg?stp=c140.0.540.360a_dst-jpg_s168x128&_nc_cat=110&ccb=1-7&_nc_sid=934829&_nc_ohc=n5ta9MjNt5oAX9h5MnU&_nc_ht=scontent.fbho3-1.fna&oh=00_AfATMHy87UdrQwm202Vjnfy-z_UFJP8RHEHxO6IZpHNL-A&oe=6500DCF2
62,New York e la magia del Natale,https://www.facebook.com/events/686359133240301/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 25 NOV-2 DEC,21 interested · 4 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/332635865_1838529859863546_6894183688577661820_n.jpg?stp=c128.0.945.630a_dst-jpg_s168x128&_nc_cat=104&ccb=1-7&_nc_sid=934829&_nc_ohc=OqU2Dm1femsAX-3ZXMz&_nc_ht=scontent.fbho3-2.fna&oh=00_AfA_et7dRqYvvxxyXEVQl9_1vi2MhGvEQ9rJBu4kz8-2Tg&oe=65013D76
63,Chicago The Musical Tickets Broadway New York City NY Ambassador Theatre NYC,https://www.facebook.com/events/836186721363591/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 SEP AT 14:30 EDT AND 3 MORE,Ambassador Theatre,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/353058588_725816532881416_8804846835829355829_n.jpg?stp=c129.0.942.628a_dst-jpg_s168x128&_nc_cat=107&ccb=1-7&_nc_sid=934829&_nc_ohc=vctSQhO981oAX-wNCpY&_nc_oc=AQkULLzXYURPJfdsTWePWpaP_g_-R9By-Khctj-aBKOKHhWxSFGImgHRT2YM5AbGvBg&_nc_ht=scontent.fbho3-2.fna&oh=00_AfA4iWD3sz3jH00NTclHP9H6CmGmnDETY1wHCxBrPEoniA&oe=65013654
64,New York City All-Day Singing,https://www.facebook.com/events/1702780850235565/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 16 SEP AT 10:00 EDT,Brooklyn Meeting of the Religious Society of Friends,N/A
65,New York City Broadway Trip,https://www.facebook.com/events/794717585448543/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 2 DEC AT 09:00 EST,5 interested · 1 going,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/356417937_193225407026921_2247453596410575569_n.jpg?stp=c150.0.1620.1080a_dst-jpg_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=YTXrTBpir4wAX_Pl807&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDjRKXpiQJzP-w31LGKWSr8YOsl7jMx37bRoGmpSljAKg&oe=650129A8
66,New York City: Museum of Broadway Tickets,https://www.facebook.com/events/2135765986634334/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 10:00 EDT AND 17 MORE,Museum of Broadway,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/324592449_3291777404422222_1124677950360490354_n.jpg?stp=c0.7.163.108a_dst-jpg_p130x130&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=UY-lSPFmOEwAX_9vCLa&_nc_ht=scontent.fbho3-2.fna&oh=00_AfDO7Hw4OXsucIs6IhRX_DNLaOlZCiguLe2WuATKGPRFGQ&oe=6500DAB7
67,NEW YORK DA IDOLI.... APRILE 2024 !!!,https://www.facebook.com/events/1290649841880038/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,THURS, 25 APR 2024-1 MAY 2024,3 interested · 2 going,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/346877993_705193211612693_6738398802852399697_n.jpg?stp=dst-jpg_s168x128&_nc_cat=103&ccb=1-7&_nc_sid=934829&_nc_ohc=2sYQsn59zw4AX9yKNXO&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAMKmnXbXx0rDRSO4ZG0qjyuyyu0l-oZzkFxf5u9LBPPw&oe=65014A16
68,New York City Reise im Oktober 2023,https://www.facebook.com/events/3260437567550940/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 8 OCT-15 OCT,"Times Square Manhattan, New York",https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/327449563_1320936128761536_8032586972324314206_n.jpg?stp=c0.56.2048.1366a_dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=RWTNpP4EbPUAX8j9kK9&_nc_ht=scontent.fbho3-3.fna&oh=00_AfBsdn-7vyRq3WbKJg7Wgy4rGZmQewwodpflxUHTYjLM8Q&oe=6501EFA3
69,Christmas in New York City Bus Trip,https://www.facebook.com/events/911824160255072/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 9 DEC AT 08:00 EST,420 interested · 15 going,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/331056820_5629229130532361_6847042108953474933_n.jpg?stp=c0.26.960.640a_dst-jpg_s168x128&_nc_cat=101&ccb=1-7&_nc_sid=934829&_nc_ohc=g_5gKceZ3_IAX93F_fS&_nc_ht=scontent.fbho3-3.fna&oh=00_AfDJN_AE0C8N_-bwyhRhuY_5QEDPf6_u6jnr59kLEAm2wA&oe=6501FE8D
70,New York Dinner Cruise,https://www.facebook.com/events/766003194619297/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 21 DEC 2024 AT 19:00 EST,Chelsea Pier 61,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/322412697_3158433477735446_8158776634496927870_n.jpg?stp=dst-jpg_s168x128&_nc_cat=111&ccb=1-7&_nc_sid=934829&_nc_ohc=P4TpK95FhvgAX8Li_M0&_nc_ht=scontent.fbho3-2.fna&oh=00_AfByHR2xyRMLWao0ERplW7IDEGg9T_Qg_dY_dvM4948fSQ&oe=65014F59
71,New York City All-Day Sacred Harp Singing 2023,https://www.facebook.com/events/1622757971543182/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 16 SEP AT 10:00 EDT,Brooklyn Meeting of the Religious Society of Friends,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/363358625_10225095843083584_1287207166825978787_n.jpg?stp=c557.0.886.591a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=Y8bm3E8uFlAAX8OHFyD&_nc_ht=scontent.fbho3-1.fna&oh=00_AfBYyDUugVaP1trryzPSQxJ_QCToNXAsX82rM0-LgBhJ8w&oe=6500A35F
72,The New York Horror Show,https://www.facebook.com/events/137680216071561/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 13 JAN 2024-14 JAN 2024,Resorts World Casino,https://scontent.fbho3-1.fna.fbcdn.net/v/t39.30808-6/369699099_684037960418260_3014661251599526423_n.jpg?stp=c352.0.936.624a_dst-jpg_s168x128&_nc_cat=109&ccb=1-7&_nc_sid=934829&_nc_ohc=wnRsjdBK99QAX-kRRu_&_nc_ht=scontent.fbho3-1.fna&oh=00_AfAkCi1Uiyc_DXpbQOQwJwIzMArnFANMUIZkrkjmVykBFg&oe=65012211
73,New York City: The Rubin Museum of Art,https://www.facebook.com/events/5435469453219352/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SUN, 10 SEP AT 11:00 EDT AND 17 MORE,Rubin Museum of Art,https://scontent.fbho3-3.fna.fbcdn.net/v/t39.30808-6/324578098_1255166461748218_7739579080040762161_n.jpg?stp=dst-jpg_s168x128&_nc_cat=108&ccb=1-7&_nc_sid=934829&_nc_ohc=5SMUeh2aXOcAX876OK-&_nc_ht=scontent.fbho3-3.fna&oh=00_AfCfk-EdgFxMteq2mWv8ZZ6u_3Y1vH9Ybt6JTmfr8y66iw&oe=65010C4E
74,#SANZenVivoUSA - New York (NY),https://www.facebook.com/events/760922418755595/?acontext=%7B%22event_action_history%22%3A[%7B%22mechanism%22%3A%22search_results%22%2C%22surface%22%3A%22bookmark_search%22%7D]%2C%22ref_notif_type%22%3Anull%7D,SAT, 30 SEP AT 20:00 UTC+02,The Theater at MSG,https://scontent.fbho3-2.fna.fbcdn.net/v/t39.30808-6/337269922_1388066832041489_4347550101757295944_n.jpg?stp=c178.0.472.315a_dst-jpg_s168x128&_nc_cat=106&ccb=1-7&_nc_sid=934829&_nc_ohc=jt88NpZzBs4AX_o80BJ&_nc_ht=scontent.fbho3-2.fna&oh=00_AfCWJUjF3L6qhEyX6Lb3QN2ZAz7I7s1GyCZYay0LspoZrQ&oe=650088EB
